Building Name,Floor Number,Short Name of Space,Full Name of Space,Space Type,Capacity,Space Function,Level Number,Calculated Square Footage,X,Y,building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number
SMI,1,129,SMI129,Classroom,60,Classroom,1,898,-111.781588,43.819417,17,312,129 Classroom,795,90,Smith,SMI,129
SMI,1,129,SMI129,Classroom,60,Classroom,1,898,-111.781588,43.819417,17,312,129 Classroom,480,90,Smith,SMI,129
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,690,90,Smith,SMI,122
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,1020,60,Smith,SMI,122
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,915,90,Smith,SMI,122
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,795,90,Smith,SMI,122
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,585,90,Smith,SMI,122
SMI,1,122,SMI122,Classroom,73,Classroom,1,1117,-111.781465,43.819307,17,309,122 Classroom,480,90,Smith,SMI,122
SMI,2,223,SMI223,Conference Room,15,Conference Room,2,220,-111.781465,43.819399,17,317,223 Conference  Room,690,60,Smith,SMI,223
SMI,2,220,SMI220,Classroom,49,Classroom,2,894,-111.781345,43.819298,17,315,220 Classroom - laptop,795,90,Smith,SMI,220
SMI,2,220,SMI220,Classroom,49,Classroom,2,894,-111.781345,43.819298,17,315,220 Classroom - laptop,915,90,Smith,SMI,220
SMI,2,220,SMI220,Classroom,49,Classroom,2,894,-111.781345,43.819298,17,315,220 Classroom - laptop,540,60,Smith,SMI,220
SMI,2,220,SMI220,Classroom,49,Classroom,2,894,-111.781345,43.819298,17,315,220 Classroom - laptop,615,60,Smith,SMI,220
SMI,2,220,SMI220,Classroom,49,Classroom,2,894,-111.781345,43.819298,17,315,220 Classroom - laptop,690,60,Smith,SMI,220
SMI,2,222,SMI222,Classroom,58,Classroom,2,875,-111.781457,43.819309,17,316,222 Classroom - laptop,795,90,Smith,SMI,222
SMI,2,222,SMI222,Classroom,58,Classroom,2,875,-111.781457,43.819309,17,316,222 Classroom - laptop,480,90,Smith,SMI,222
SMI,2,222,SMI222,Classroom,58,Classroom,2,875,-111.781457,43.819309,17,316,222 Classroom - laptop,585,90,Smith,SMI,222
SMI,2,222,SMI222,Classroom,58,Classroom,2,875,-111.781457,43.819309,17,316,222 Classroom - laptop,690,90,Smith,SMI,222
SMI,2,222,SMI222,Classroom,58,Classroom,2,875,-111.781457,43.819309,17,316,222 Classroom - laptop,915,90,Smith,SMI,222
SMI,2,263,SMI263,Laboratory,25,Computer Lab,2,802,-111.781608,43.819157,17,319,263 Computer Lab,765,60,Smith,SMI,263
SMI,2,263,SMI263,Laboratory,25,Computer Lab,2,802,-111.781608,43.819157,17,319,263 Computer Lab,840,60,Smith,SMI,263
SMI,2,263,SMI263,Laboratory,25,Computer Lab,2,802,-111.781608,43.819157,17,319,263 Computer Lab,540,60,Smith,SMI,263
SMI,2,263,SMI263,Laboratory,25,Computer Lab,2,802,-111.781608,43.819157,17,319,263 Computer Lab,615,60,Smith,SMI,263
SMI,2,263,SMI263,Laboratory,25,Computer Lab,2,802,-111.781608,43.819157,17,319,263 Computer Lab,690,60,Smith,SMI,263
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,765,60,Smith,SMI,265
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,840,60,Smith,SMI,265
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,690,60,Smith,SMI,265
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,540,60,Smith,SMI,265
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,915,60,Smith,SMI,265
SMI,2,265,SMI265,Classroom,29,Classroom,2,443,-111.7816,43.819078,17,320,265 Classroom,615,60,Smith,SMI,265
SMI,2,286,SMI286,Classroom,42,Classroom,2,639,-111.781325,43.818969,17,324,286 Classroom,540,60,Smith,SMI,286
SMI,2,286,SMI286,Classroom,42,Classroom,2,639,-111.781325,43.818969,17,324,286 Classroom,615,60,Smith,SMI,286
SMI,2,286,SMI286,Classroom,42,Classroom,2,639,-111.781325,43.818969,17,324,286 Classroom,915,90,Smith,SMI,286
SMI,2,286,SMI286,Classroom,42,Classroom,2,639,-111.781325,43.818969,17,324,286 Classroom,795,90,Smith,SMI,286
SMI,2,286,SMI286,Classroom,42,Classroom,2,639,-111.781325,43.818969,17,324,286 Classroom,690,90,Smith,SMI,286
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,840,60,Smith,SMI,278
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,915,60,Smith,SMI,278
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,990,120,Smith,SMI,278
