building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number,Full Name of Space
239,1174,361/367 Classroom Combo,615,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,690,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,915,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,540,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,765,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,615,120,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,540,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,765,60,Science and Technology Center,STC,361/367,STC361/367
239,1174,361/367 Classroom Combo,840,60,Science and Technology Center,STC,361/367,STC361/367
239,1059,367 Classroom,1185,15,Science and Technology Center,STC,367,STC367
239,1059,367 Classroom,615,60,Science and Technology Center,STC,367,STC367
239,1059,367 Classroom,690,60,Science and Technology Center,STC,367,STC367
239,1059,367 Classroom,540,60,Science and Technology Center,STC,367,STC367
239,1059,367 Classroom,765,60,Science and Technology Center,STC,367,STC367
239,1059,367 Classroom,840,60,Science and Technology Center,STC,367,STC367
239,1057,375 Classroom,765,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,540,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,615,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,840,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,915,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,690,60,Science and Technology Center,STC,375,STC375
239,1057,375 Classroom,1065,15,Science and Technology Center,STC,375,STC375
239,1224,375/385/394/398 Classroom Combo,840,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,690,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,765,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,615,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,690,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,690,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,915,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,765,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,765,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,540,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,615,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,540,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,840,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,915,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,915,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,615,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,840,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,915,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,540,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,765,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,840,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,690,60,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,540,135,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,1065,15,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,1185,15,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1224,375/385/394/398 Classroom Combo,990,120,Science and Technology Center,STC,375/385/394/398,STC375/385/394/398
239,1176,375/398 Classroom Combo,690,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,765,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,540,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,615,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,540,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,840,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,915,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,915,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,615,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,765,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,840,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,690,60,Science and Technology Center,STC,375/398,STC375/398
239,1176,375/398 Classroom Combo,1065,15,Science and Technology Center,STC,375/398,STC375/398
239,1054,385 Classroom,615,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,690,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,765,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,840,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,915,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,540,60,Science and Technology Center,STC,385,STC385
239,1054,385 Classroom,1185,15,Science and Technology Center,STC,385,STC385
239,1175,385/394 Classroom Combo,840,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,765,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,615,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,690,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,690,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,915,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,765,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,840,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,915,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,540,60,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,540,135,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,1185,15,Science and Technology Center,STC,385/394,STC385/394
239,1175,385/394 Classroom Combo,990,120,Science and Technology Center,STC,385/394,STC385/394
239,1055,394 Classroom,840,60,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,765,60,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,690,60,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,915,60,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,540,135,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,1185,15,Science and Technology Center,STC,394,STC394
239,1055,394 Classroom,990,120,Science and Technology Center,STC,394,STC394
239,1056,398 Classroom,690,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,540,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,915,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,615,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,765,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,840,60,Science and Technology Center,STC,398,STC398
239,1056,398 Classroom,1065,15,Science and Technology Center,STC,398,STC398
239,1211,BTH203 Main Entrance,630,30,Science and Technology Center,STC,BTH203,STCBTH203
17,309,122 Classroom,690,90,Smith,SMI,122,SMI122
17,309,122 Classroom,1020,60,Smith,SMI,122,SMI122
17,309,122 Classroom,915,90,Smith,SMI,122,SMI122
17,309,122 Classroom,795,90,Smith,SMI,122,SMI122
17,309,122 Classroom,585,90,Smith,SMI,122,SMI122
17,309,122 Classroom,480,90,Smith,SMI,122,SMI122
17,310,123 Computer Lab,600,480,Smith,SMI,123,SMI123
17,312,129 Classroom,585,90,Smith,SMI,129,SMI129
17,312,129 Classroom,690,90,Smith,SMI,129,SMI129
17,312,129 Classroom,795,90,Smith,SMI,129,SMI129
17,312,129 Classroom,480,90,Smith,SMI,129,SMI129
17,313,131 Classroom,690,60,Smith,SMI,131,SMI131
17,313,131 Classroom,765,60,Smith,SMI,131,SMI131
17,313,131 Classroom,915,60,Smith,SMI,131,SMI131
17,313,131 Classroom,840,60,Smith,SMI,131,SMI131
17,313,131 Classroom,540,60,Smith,SMI,131,SMI131
17,313,131 Classroom,615,60,Smith,SMI,131,SMI131
17,315,220 Classroom - laptop,795,90,Smith,SMI,220,SMI220
17,315,220 Classroom - laptop,915,90,Smith,SMI,220,SMI220
17,315,220 Classroom - laptop,540,60,Smith,SMI,220,SMI220
17,315,220 Classroom - laptop,615,60,Smith,SMI,220,SMI220
17,315,220 Classroom - laptop,690,60,Smith,SMI,220,SMI220
17,316,222 Classroom - laptop,795,90,Smith,SMI,222,SMI222
17,316,222 Classroom - laptop,480,90,Smith,SMI,222,SMI222
17,316,222 Classroom - laptop,585,90,Smith,SMI,222,SMI222
17,316,222 Classroom - laptop,690,90,Smith,SMI,222,SMI222
17,316,222 Classroom - laptop,915,90,Smith,SMI,222,SMI222
17,317,223 Conference  Room,690,60,Smith,SMI,223,SMI223
17,318,240 Classroom,840,60,Smith,SMI,240,SMI240
17,318,240 Classroom,915,60,Smith,SMI,240,SMI240
17,318,240 Classroom,540,60,Smith,SMI,240,SMI240
17,318,240 Classroom,765,60,Smith,SMI,240,SMI240
17,318,240 Classroom,1020,90,Smith,SMI,240,SMI240
17,318,240 Classroom,615,60,Smith,SMI,240,SMI240
17,318,240 Classroom,690,60,Smith,SMI,240,SMI240
17,1238,244 Classroom,915,60,Smith,SMI,244,SMI244
17,1238,244 Classroom,840,60,Smith,SMI,244,SMI244
17,1238,244 Classroom,540,60,Smith,SMI,244,SMI244
17,1238,244 Classroom,690,90,Smith,SMI,244,SMI244
17,1238,244 Classroom,615,60,Smith,SMI,244,SMI244
17,1274,244/250 Combo,840,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,615,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,540,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,765,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,915,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,840,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,690,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,540,60,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,690,90,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,915,90,Smith,SMI,244/250,SMI244/250
17,1274,244/250 Combo,615,60,Smith,SMI,244/250,SMI244/250
17,1240,250 Classroom,840,60,Smith,SMI,250,SMI250
17,1240,250 Classroom,615,60,Smith,SMI,250,SMI250
17,1240,250 Classroom,540,60,Smith,SMI,250,SMI250
17,1240,250 Classroom,765,60,Smith,SMI,250,SMI250
17,1240,250 Classroom,690,60,Smith,SMI,250,SMI250
17,1240,250 Classroom,915,90,Smith,SMI,250,SMI250
17,1239,256 Classroom,900,180,Smith,SMI,256,SMI256
17,1239,256 Classroom,540,60,Smith,SMI,256,SMI256
17,1239,256 Classroom,840,60,Smith,SMI,256,SMI256
17,1239,256 Classroom,765,60,Smith,SMI,256,SMI256
17,1239,256 Classroom,615,60,Smith,SMI,256,SMI256
17,1239,256 Classroom,690,60,Smith,SMI,256,SMI256
17,319,263 Computer Lab,765,60,Smith,SMI,263,SMI263
17,319,263 Computer Lab,840,60,Smith,SMI,263,SMI263
17,319,263 Computer Lab,540,60,Smith,SMI,263,SMI263
17,319,263 Computer Lab,615,60,Smith,SMI,263,SMI263
17,319,263 Computer Lab,690,60,Smith,SMI,263,SMI263
17,320,265 Classroom,765,60,Smith,SMI,265,SMI265
17,320,265 Classroom,840,60,Smith,SMI,265,SMI265
17,320,265 Classroom,690,60,Smith,SMI,265,SMI265
17,320,265 Classroom,540,60,Smith,SMI,265,SMI265
17,320,265 Classroom,915,60,Smith,SMI,265,SMI265
17,320,265 Classroom,615,60,Smith,SMI,265,SMI265
17,321,268 Computer Lab,615,60,Smith,SMI,268,SMI268
17,321,268 Computer Lab,690,60,Smith,SMI,268,SMI268
17,321,268 Computer Lab,540,60,Smith,SMI,268,SMI268
17,321,268 Computer Lab,765,60,Smith,SMI,268,SMI268
17,321,268 Computer Lab,915,60,Smith,SMI,268,SMI268
17,321,268 Computer Lab,840,60,Smith,SMI,268,SMI268
17,323,278 Classroom,840,60,Smith,SMI,278,SMI278
17,323,278 Classroom,915,60,Smith,SMI,278,SMI278
17,323,278 Classroom,990,120,Smith,SMI,278,SMI278
17,323,278 Classroom,690,60,Smith,SMI,278,SMI278
17,323,278 Classroom,765,60,Smith,SMI,278,SMI278
17,323,278 Classroom,540,60,Smith,SMI,278,SMI278
17,323,278 Classroom,615,60,Smith,SMI,278,SMI278
17,324,286 Classroom,540,60,Smith,SMI,286,SMI286
17,324,286 Classroom,615,60,Smith,SMI,286,SMI286
17,324,286 Classroom,915,90,Smith,SMI,286,SMI286
17,324,286 Classroom,795,90,Smith,SMI,286,SMI286
17,324,286 Classroom,690,90,Smith,SMI,286,SMI286
17,326,302 Classroom,540,60,Smith,SMI,302,SMI302
17,326,302 Classroom,840,60,Smith,SMI,302,SMI302
17,326,302 Classroom,615,60,Smith,SMI,302,SMI302
17,326,302 Classroom,990,60,Smith,SMI,302,SMI302
17,326,302 Classroom,765,60,Smith,SMI,302,SMI302
17,327,322 Classroom,540,60,Smith,SMI,322,SMI322
17,327,322 Classroom,615,60,Smith,SMI,322,SMI322
17,327,322 Classroom,690,60,Smith,SMI,322,SMI322
17,327,322 Classroom,765,60,Smith,SMI,322,SMI322
17,327,322 Classroom,840,60,Smith,SMI,322,SMI322
17,328,323 Classroom,540,60,Smith,SMI,323,SMI323
17,328,323 Classroom,615,60,Smith,SMI,323,SMI323
17,328,323 Classroom,765,60,Smith,SMI,323,SMI323
17,328,323 Classroom,840,60,Smith,SMI,323,SMI323
17,328,323 Classroom,915,60,Smith,SMI,323,SMI323
17,329,326 Classroom,615,60,Smith,SMI,326,SMI326
17,329,326 Classroom,540,60,Smith,SMI,326,SMI326
17,329,326 Classroom,690,90,Smith,SMI,326,SMI326
17,330,330 Classroom,615,60,Smith,SMI,330,SMI330
17,330,330 Classroom,540,60,Smith,SMI,330,SMI330
17,330,330 Classroom,765,60,Smith,SMI,330,SMI330
17,330,330 Classroom,840,60,Smith,SMI,330,SMI330
17,330,330 Classroom,690,60,Smith,SMI,330,SMI330
17,331,331 Classroom,480,120,Smith,SMI,331,SMI331
17,331,331 Classroom,690,90,Smith,SMI,331,SMI331
17,331,331 Classroom,795,90,Smith,SMI,331,SMI331
17,331,331 Classroom,615,60,Smith,SMI,331,SMI331
17,332,340 Classroom - laptop,480,90,Smith,SMI,340,SMI340
17,332,340 Classroom - laptop,585,90,Smith,SMI,340,SMI340
17,332,340 Classroom - laptop,915,60,Smith,SMI,340,SMI340
17,332,340 Classroom - laptop,690,90,Smith,SMI,340,SMI340
17,333,345 Classroom - laptop,765,60,Smith,SMI,345,SMI345
17,333,345 Classroom - laptop,690,60,Smith,SMI,345,SMI345
17,333,345 Classroom - laptop,615,60,Smith,SMI,345,SMI345
17,334,346 Classroom,540,60,Smith,SMI,346,SMI346
17,334,346 Classroom,465,60,Smith,SMI,346,SMI346
17,334,346 Classroom,615,60,Smith,SMI,346,SMI346
17,334,346 Classroom,690,60,Smith,SMI,346,SMI346
17,334,346 Classroom,765,60,Smith,SMI,346,SMI346
17,334,346 Classroom,840,60,Smith,SMI,346,SMI346
17,334,346 Classroom,915,60,Smith,SMI,346,SMI346
17,335,355 Classroom,690,60,Smith,SMI,355,SMI355
17,335,355 Classroom,615,60,Smith,SMI,355,SMI355
17,335,355 Classroom,840,60,Smith,SMI,355,SMI355
17,335,355 Classroom,765,60,Smith,SMI,355,SMI355
17,335,355 Classroom,540,60,Smith,SMI,355,SMI355
17,336,357 Classroom,1065,60,Smith,SMI,357,SMI357
17,336,357 Classroom,990,60,Smith,SMI,357,SMI357
17,336,357 Classroom,540,60,Smith,SMI,357,SMI357
17,336,357 Classroom,615,60,Smith,SMI,357,SMI357
17,336,357 Classroom,915,60,Smith,SMI,357,SMI357
17,336,357 Classroom,690,60,Smith,SMI,357,SMI357
17,336,357 Classroom,840,60,Smith,SMI,357,SMI357
17,336,357 Classroom,765,60,Smith,SMI,357,SMI357
17,337,364 Classroom,840,60,Smith,SMI,364,SMI364
17,337,364 Classroom,540,60,Smith,SMI,364,SMI364
17,337,364 Classroom,615,60,Smith,SMI,364,SMI364
17,337,364 Classroom,690,60,Smith,SMI,364,SMI364
17,337,364 Classroom,765,60,Smith,SMI,364,SMI364
17,337,364 Classroom,465,60,Smith,SMI,364,SMI364
17,339,380 Classroom,915,90,Smith,SMI,380,SMI380
17,339,380 Classroom,690,60,Smith,SMI,380,SMI380
17,339,380 Classroom,465,60,Smith,SMI,380,SMI380
17,339,380 Classroom,540,60,Smith,SMI,380,SMI380
17,339,380 Classroom,765,60,Smith,SMI,380,SMI380
17,339,380 Classroom,615,60,Smith,SMI,380,SMI380
17,339,380 Classroom,840,60,Smith,SMI,380,SMI380
17,340,383 Classroom,465,60,Smith,SMI,383,SMI383
17,340,383 Classroom,540,60,Smith,SMI,383,SMI383
17,340,383 Classroom,615,60,Smith,SMI,383,SMI383
17,340,383 Classroom,690,60,Smith,SMI,383,SMI383
17,340,383 Classroom,765,315,Smith,SMI,383,SMI383
17,341,404 Classroom,765,60,Smith,SMI,404,SMI404
17,341,404 Classroom,945,180,Smith,SMI,404,SMI404
17,341,404 Classroom,615,60,Smith,SMI,404,SMI404
17,341,404 Classroom,690,60,Smith,SMI,404,SMI404
17,341,404 Classroom,465,60,Smith,SMI,404,SMI404
17,341,404 Classroom,840,60,Smith,SMI,404,SMI404
17,342,422 Classroom - laptop,540,60,Smith,SMI,422,SMI422
17,342,422 Classroom - laptop,615,60,Smith,SMI,422,SMI422
17,342,422 Classroom - laptop,465,60,Smith,SMI,422,SMI422
17,342,422 Classroom - laptop,765,60,Smith,SMI,422,SMI422
17,342,422 Classroom - laptop,840,60,Smith,SMI,422,SMI422
17,343,431 Classroom,465,60,Smith,SMI,431,SMI431
17,343,431 Classroom,765,60,Smith,SMI,431,SMI431
17,343,431 Classroom,840,60,Smith,SMI,431,SMI431
17,343,431 Classroom,915,60,Smith,SMI,431,SMI431
17,343,431 Classroom,690,60,Smith,SMI,431,SMI431
17,343,431 Classroom,615,60,Smith,SMI,431,SMI431
17,343,431 Classroom,540,60,Smith,SMI,431,SMI431
17,344,440 Classroom - laptop,690,60,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,915,90,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,765,60,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,1020,90,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,540,60,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,840,60,Smith,SMI,440,SMI440
17,344,440 Classroom - laptop,615,60,Smith,SMI,440,SMI440
17,345,442 Classroom - laptop,615,60,Smith,SMI,442,SMI442
17,345,442 Classroom - laptop,690,60,Smith,SMI,442,SMI442
17,345,442 Classroom - laptop,765,60,Smith,SMI,442,SMI442
17,345,442 Classroom - laptop,1020,60,Smith,SMI,442,SMI442
17,345,442 Classroom - laptop,900,90,Smith,SMI,442,SMI442
17,345,442 Classroom - laptop,840,60,Smith,SMI,442,SMI442
17,468,444 Classroom - laptop,480,120,Smith,SMI,444,SMI444
17,468,444 Classroom - laptop,795,90,Smith,SMI,444,SMI444
17,468,444 Classroom - laptop,615,60,Smith,SMI,444,SMI444
17,468,444 Classroom - laptop,690,60,Smith,SMI,444,SMI444
17,1232,447 Classroom,540,60,Smith,SMI,447,SMI447
17,1232,447 Classroom,615,60,Smith,SMI,447,SMI447
17,1232,447 Classroom,780,150,Smith,SMI,447,SMI447
17,469,448 Classroom - laptop,825,120,Smith,SMI,448,SMI448
17,346,453 Classroom - laptop,690,60,Smith,SMI,453,SMI453
17,346,453 Classroom - laptop,540,60,Smith,SMI,453,SMI453
17,346,453 Classroom - laptop,615,60,Smith,SMI,453,SMI453
17,346,453 Classroom - laptop,1020,60,Smith,SMI,453,SMI453
17,346,453 Classroom - laptop,795,90,Smith,SMI,453,SMI453
17,346,453 Classroom - laptop,915,90,Smith,SMI,453,SMI453
17,347,468 Classroom,585,90,Smith,SMI,468,SMI468
17,347,468 Classroom,795,90,Smith,SMI,468,SMI468
17,347,468 Classroom,480,90,Smith,SMI,468,SMI468
17,347,468 Classroom,690,90,Smith,SMI,468,SMI468
17,347,468 Classroom,1020,120,Smith,SMI,468,SMI468
17,347,468 Classroom,915,90,Smith,SMI,468,SMI468
17,348,476 Classroom - laptop,795,90,Smith,SMI,476,SMI476
17,348,476 Classroom - laptop,480,90,Smith,SMI,476,SMI476
17,348,476 Classroom - laptop,690,90,Smith,SMI,476,SMI476
17,348,476 Classroom - laptop,585,90,Smith,SMI,476,SMI476
17,349,478 Classroom - laptop,480,90,Smith,SMI,478,SMI478
17,349,478 Classroom - laptop,585,90,Smith,SMI,478,SMI478
17,349,478 Classroom - laptop,915,90,Smith,SMI,478,SMI478
17,349,478 Classroom - laptop,795,90,Smith,SMI,478,SMI478
17,349,478 Classroom - laptop,1005,105,Smith,SMI,478,SMI478
17,349,478 Classroom - laptop,690,90,Smith,SMI,478,SMI478
17,483,Foyer Booth,660,180,Smith,SMI,Foyer,SMIFoyer
18,350,020 Classroom and Make-up,825,60,Snow,SNO,020,SNO020
18,350,020 Classroom and Make-up,765,60,Snow,SNO,020,SNO020
18,350,020 Classroom and Make-up,615,60,Snow,SNO,020,SNO020
18,350,020 Classroom and Make-up,675,75,Snow,SNO,020,SNO020
18,350,020 Classroom and Make-up,885,15,Snow,SNO,020,SNO020
18,351,102 Classroom,915,60,Snow,SNO,102,SNO102
18,351,102 Classroom,975,30,Snow,SNO,102,SNO102
18,351,102 Classroom,690,60,Snow,SNO,102,SNO102
18,351,102 Classroom,540,60,Snow,SNO,102,SNO102
18,351,102 Classroom,795,60,Snow,SNO,102,SNO102
18,351,102 Classroom,855,30,Snow,SNO,102,SNO102
18,351,102 Classroom,615,60,Snow,SNO,102,SNO102
18,351,102 Classroom,750,30,Snow,SNO,102,SNO102
18,354,115 Drama Theatre,0,1050,Snow,SNO,115,SNO115
18,356,136 Barrus Concert Hall,690,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,915,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,615,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,765,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,840,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,990,60,Snow,SNO,136,SNO136
18,356,136 Barrus Concert Hall,540,60,Snow,SNO,136,SNO136
18,358,159 Music Theory,765,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,840,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,915,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,990,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,465,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,540,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,615,60,Snow,SNO,159,SNO159
18,358,159 Music Theory,690,60,Snow,SNO,159,SNO159
18,359,181 Ensemble Hall,690,60,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,765,135,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,465,60,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,615,60,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,540,60,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,915,135,Snow,SNO,181,SNO181
18,359,181 Ensemble Hall,1080,60,Snow,SNO,181,SNO181
18,360,185 Classroom,465,60,Snow,SNO,185,SNO185
18,360,185 Classroom,915,60,Snow,SNO,185,SNO185
18,360,185 Classroom,540,60,Snow,SNO,185,SNO185
18,360,185 Classroom,765,60,Snow,SNO,185,SNO185
18,360,185 Classroom,840,60,Snow,SNO,185,SNO185
18,360,185 Classroom,615,60,Snow,SNO,185,SNO185
18,364,220 Classroom ,690,60,Snow,SNO,220,SNO220
18,364,220 Classroom ,615,60,Snow,SNO,220,SNO220
18,364,220 Classroom ,990,60,Snow,SNO,220,SNO220
18,366,269 Recital Hall,915,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,540,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,840,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,690,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,1200,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,1050,15,Snow,SNO,269,SNO269
18,366,269 Recital Hall,765,60,Snow,SNO,269,SNO269
18,366,269 Recital Hall,990,60,Snow,SNO,269,SNO269
18,367,270 Lecture,615,60,Snow,SNO,270,SNO270
18,367,270 Lecture,840,60,Snow,SNO,270,SNO270
18,367,270 Lecture,915,60,Snow,SNO,270,SNO270
18,367,270 Lecture,540,60,Snow,SNO,270,SNO270
18,367,270 Lecture,690,60,Snow,SNO,270,SNO270
18,367,270 Lecture,765,60,Snow,SNO,270,SNO270
18,367,270 Lecture,990,60,Snow,SNO,270,SNO270
18,368,274 Classroom,465,60,Snow,SNO,274,SNO274
18,368,274 Classroom,690,60,Snow,SNO,274,SNO274
18,368,274 Classroom,765,60,Snow,SNO,274,SNO274
18,368,274 Classroom,540,60,Snow,SNO,274,SNO274
18,368,274 Classroom,915,60,Snow,SNO,274,SNO274
18,368,274 Classroom,840,60,Snow,SNO,274,SNO274
18,368,274 Classroom,990,60,Snow,SNO,274,SNO274
19,99,014 Computer Lab,885,180,Spori,SPO,014,SPO014
19,99,014 Computer Lab,690,180,Spori,SPO,014,SPO014
19,99,014 Computer Lab,495,180,Spori,SPO,014,SPO014
19,100,035 Lecture Hall,1020,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,840,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,765,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,690,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,615,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,540,60,Spori,SPO,035,SPO035
19,100,035 Lecture Hall,1260,90,Spori,SPO,035,SPO035
19,102,071 Classroom  ,480,120,Spori,SPO,071,SPO071
19,102,071 Classroom  ,690,90,Spori,SPO,071,SPO071
19,102,071 Classroom  ,795,90,Spori,SPO,071,SPO071
19,103,107 Computer Lab  ,690,90,Spori,SPO,107,SPO107
19,103,107 Computer Lab  ,585,90,Spori,SPO,107,SPO107
19,104,136 Classroom,480,120,Spori,SPO,136,SPO136
